COD_DISTRITO;TIPO;TITULO;NOME;NUMERO_VAL;NUMERO_MOD;LONGITUDE;LATITUDE;LOCALIDADE;ESPECIE;CEP
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;0;SN     ;44 05 33.1440 W;20 16 35.4960 S;RODRIGUES;7;35460000
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;0;SN     ;44 05 33.8100 W;20 16 36.1500 S;RODRIGUES;6;35460000
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;20;;44 05 34.1760 W;20 16 36.8400 S;RODRIGUES;1;35460000
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;400;;44 05 29.6880 W;20 16 35.2860 S;RODRIGUES;1;35460000
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;250;;44 05 33.1200 W;20 16 43.2780 S;RODRIGUES;1;35460000
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;0;SN     ;44 05 33.1200 W;20 16 43.2780 S;RODRIGUES;1;35460000
25;ESTRADA;;DE RODRIGUES PARA SAO JOSE;24;;44 05 35.2500 W;20 16 42.1740 S;RODRIGUES;1;35460000
25;ESTRADA;;PARA MOEDA;0;SN     ;44 04 37.1820 W;20 18 40.9980 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;0;SN     ;44 04 37.9080 W;20 18 40.7040 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;0;SN     ;44 04 38.2860 W;20 18 41.5800 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;0;SN     ;44 04 33.4380 W;20 18 38.5500 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;0;SN     ;44 04 28.7100 W;20 18 32.9220 S;CASINHAS;5;35460000
25;ESTRADA;;PARA MOEDA;0;SN     ;44 04 28.8240 W;20 18 33.0000 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;40;;44 04 28.2420 W;20 18 32.9820 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;76;;44 04 26.7420 W;20 18 32.1540 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;78;;44 04 26.7420 W;20 18 32.1540 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;78;;44 04 26.7240 W;20 18 34.0260 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;80;;44 04 27.5280 W;20 18 34.0320 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;84;;44 04 24.7200 W;20 18 33.5700 S;CASINHAS;1;35460000
25;ESTRADA;;PARA MOEDA;80;;44 04 24.5760 W;20 18 33.7320 S;CASINHAS;1;35460000
25;ESTRADA;;PARA SAO JOSE;0;SN     ;44 06 41.8560 W;20 15 22.1460 S;SAO JOSE;3;35460000
25;ESTRADA;;PARA SAO JOSE;0;SN     ;44 06 51.5880 W;20 14 34.4100 S;SAO JOSE;3;35460000
25;ESTRADA;;PARA SAO JOSE;0;SN     ;44 06 53.7480 W;20 14 20.5680 S;SAO JOSE;3;35460000
25;ESTRADA;;PARA SAO JOSE;0;SN     ;44 06 36.7800 W;20 15 23.8920 S;SAO JOSE;3;35460000
25;ESTRADA;;CORGO DO BANANAL;105;SI     ;44 06 22.1880 W;20 13 41.1240 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;32;;44 06 11.5440 W;20 13 39.8520 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;0;SN     ;44 06 11.5620 W;20 13 39.9720 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;0;;44 06 10.2300 W;20 13 40.8120 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;0;SN     ;44 06 11.5680 W;20 13 53.4660 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;0;SN     ;44 06 8.6220 W;20 13 40.2540 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;0;SN     ;44 06 9.4800 W;20 13 43.0740 S;CORONEL EURICO;1;35460000
25;RUA;;DOMINGOS GOMES;0;SN     ;44 06 11.5680 W;20 13 53.4660 S;CORONEL EURICO;3;35460000
25;ESTRADA;;DA GROTA DA CAVA;0;SN     ;44 05 41.0100 W;20 14 50.5980 S;PARADA DONA;1;35460000
25;ESTRADA;;DA GROTA DA CAVA;0;SN     ;44 05 41.4000 W;20 14 51.1080 S;PARADA DONA;1;35460000
25;ESTRADA;;DA GROTA DA CAVA;0;SN     ;44 05 40.9980 W;20 14 50.3160 S;PARADA DONA;1;35460000
25;ESTRADA;;DE MACANGANO PARA MOEDA;375;;44 05 14.3820 W;20 18 9.9420 S;MACANGANO;1;35460000
25;ESTRADA;;DE MACANGANO PARA MOEDA;378;;44 05 14.3100 W;20 18 10.0440 S;MACANGANO;1;35460000
25;ESTRADA;;DE MACANGANO PARA MOEDA;264;;44 05 8.6220 W;20 18 7.9380 S;MACANGANO;1;35460000
25;ESTRADA;;DE MACANGANO PARA MOEDA;270;;44 05 8.3700 W;20 18 7.8540 S;MACANGANO;1;35460000
25;ESTRADA;;DE MACANGANO PARA MOEDA;258;;44 05 9.1080 W;20 18 9.8040 S;MACANGANO;1;35460000
25;ESTRADA;;DE MACANGANO PARA MOEDA;258;;44 05 8.8020 W;20 18 9.5700 S;MACANGANO;1;35460000
